RowNumber,CustomerId,CreditScore,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
9144,15793197.0,676,1,2,34,6,100359.54,1,0,0,46038.28,0,2017-08-26 00:00:00
9145,15731463.0,818,3,1,43,5,105301.5,1,1,1,78941.59,0,2017-12-22 00:00:00
9146,15621768.0,712,2,1,45,4,112994.65,1,0,0,198398.68,0,2019-09-06 00:00:00
9147,15691323.0,672,3,1,40,5,89025.88,2,1,0,188892.19,0,2018-06-25 00:00:00
9148,15781326.0,636,1,1,35,6,95478.17,1,0,0,169286.74,0,2017-04-10 00:00:00
9149,15595640.0,698,1,1,37,4,0.0,2,0,0,145004.39,0,2018-12-04 00:00:00
9150,15814331.0,597,3,2,43,4,119127.46,2,1,0,55809.92,0,2019-06-26 00:00:00
9151,15602030.0,717,1,1,28,3,128206.79,1,1,1,54272.12,0,2019-09-25 00:00:00
9152,15747974.0,614,1,1,49,4,0.0,2,1,0,192440.54,0,2019-05-23 00:00:00
9153,15611315.0,708,3,2,23,6,71433.08,1,1,0,103697.57,0,2017-09-21 00:00:00
9154,15636977.0,507,3,1,36,7,118214.32,3,1,0,119110.03,1,2016-09-18 00:00:00
9155,15690337.0,581,1,2,27,5,102258.11,2,1,0,194681.6,0,2017-09-27 00:00:00
9156,15680666.0,579,2,2,39,5,151963.26,2,1,0,158948.63,0,2017-12-22 00:00:00
9157,15679551.0,504,2,2,46,5,163764.84,1,1,1,165122.55,1,2018-06-20 00:00:00
9158,15778915.0,737,1,2,32,4,128551.36,2,0,1,189402.71,0,2019-03-30 00:00:00
9159,15568849.0,540,2,2,31,4,118158.74,1,1,1,158027.57,0,2019-05-02 00:00:00
9160,15747762.0,609,1,1,32,4,118520.41,1,0,0,3815.48,0,2019-05-17 00:00:00
9161,15753679.0,778,1,1,24,5,0.0,2,1,1,162809.2,0,2018-04-23 00:00:00
9162,15750049.0,621,1,1,40,4,163823.37,1,0,0,89519.47,0,2018-09-27 00:00:00
9163,15606097.0,665,3,1,63,7,104469.58,1,1,1,25165.36,1,2016-08-27 00:00:00
9164,15802368.0,608,1,2,47,5,0.0,1,1,1,126012.57,0,2018-09-03 00:00:00
9165,15767488.0,680,2,1,36,3,0.0,2,1,0,20109.21,0,2019-12-05 00:00:00
9166,15669946.0,663,3,2,46,4,141726.88,1,1,1,58257.23,0,2019-08-22 00:00:00
9167,15612103.0,627,3,2,35,5,137852.96,1,1,1,172269.21,1,2017-09-24 00:00:00
9168,15645353.0,607,1,1,26,6,0.0,1,1,0,29818.2,0,2017-07-05 00:00:00
9169,15650018.0,681,1,2,43,5,154100.3,1,0,0,114659.81,0,2018-05-08 00:00:00
9170,15659002.0,766,1,2,45,6,0.0,2,0,0,147184.74,0,2016-11-03 00:00:00
9171,15616028.0,694,1,1,30,6,0.0,3,0,1,15039.41,0,2017-08-07 00:00:00
9172,15660475.0,411,1,2,54,5,0.0,1,0,1,76621.49,0,2017-09-29 00:00:00
9173,15652615.0,742,1,1,39,4,140004.96,1,1,1,92985.78,0,2019-03-14 00:00:00
9174,15653572.0,673,2,1,43,5,127132.96,1,0,1,6009.27,1,2018-09-14 00:00:00
9175,15628059.0,529,1,1,61,5,0.0,2,1,1,191370.97,0,2017-12-02 00:00:00
9176,15703413.0,519,1,2,38,5,125328.56,1,1,0,188225.67,0,2017-12-09 00:00:00
9177,15610433.0,573,1,1,35,6,0.0,2,1,0,11743.89,0,2017-01-22 00:00:00
9178,15770548.0,453,3,2,28,4,139986.65,1,1,0,136846.75,0,2018-10-22 00:00:00
9179,15645637.0,798,3,2,39,4,119787.76,1,1,1,164248.33,0,2019-05-05 00:00:00
9180,15590888.0,693,2,2,34,4,107556.06,2,0,0,154631.35,0,2019-08-25 00:00:00
9181,15568326.0,637,1,2,44,3,0.0,2,1,0,149665.65,0,2019-10-20 00:00:00
9182,15655368.0,672,1,1,47,3,0.0,1,0,0,91574.92,0,2019-11-21 00:00:00
9183,15665579.0,597,1,2,28,4,142705.95,1,1,0,127233.39,0,2018-12-17 00:00:00
9184,15676091.0,543,1,1,42,4,0.0,1,1,1,56650.47,0,2019-09-04 00:00:00
9185,15716984.0,695,2,2,56,3,0.0,2,1,0,84644.76,0,2019-10-08 00:00:00
9186,15715078.0,584,1,1,35,6,161613.94,2,1,1,148238.16,0,2016-12-04 00:00:00
9187,15569452.0,652,3,2,58,7,116353.2,2,0,1,193502.9,0,2016-01-26 00:00:00
9188,15628863.0,601,1,1,38,6,60013.81,1,1,1,38020.05,0,2017-06-03 00:00:00
9189,15778192.0,628,2,1,28,4,0.0,2,1,1,176750.81,0,2019-02-19 00:00:00
9190,15793723.0,607,3,1,32,3,144272.07,2,1,0,176580.63,0,2019-10-05 00:00:00
9191,15798943.0,646,1,2,46,3,0.0,2,1,0,133059.15,0,2019-12-19 00:00:00
9192,15764708.0,572,1,1,30,3,117696.67,1,1,0,100843.82,0,2019-12-25 00:00:00
9193,15791040.0,801,2,1,58,6,79954.61,2,1,1,30484.19,0,2017-08-08 00:00:00
9194,15631512.0,597,1,2,26,5,149989.39,1,1,0,42330.58,0,2017-11-10 00:00:00
9195,15640106.0,613,1,1,40,7,124339.9,1,0,0,193309.58,0,2016-07-06 00:00:00
9196,15710315.0,529,3,1,29,6,135759.4,1,0,0,112813.79,1,2017-09-21 00:00:00
9197,15771535.0,794,2,2,37,6,0.0,2,1,0,68008.85,0,2016-11-26 00:00:00
9198,15611947.0,557,1,1,34,6,83074.0,1,1,0,132673.22,0,2017-07-13 00:00:00
9199,15670266.0,499,1,2,28,3,141792.61,1,1,1,22001.91,0,2019-11-02 00:00:00
9200,15609083.0,544,1,2,26,6,0.0,1,1,0,100200.4,1,2016-09-24 00:00:00
9201,15567923.0,739,1,2,30,4,0.0,1,0,0,122604.44,0,2019-09-07 00:00:00
9202,15788183.0,458,3,2,43,7,106870.12,2,1,0,100564.37,0,2016-03-30 00:00:00
9203,15735782.0,528,1,1,31,7,120962.59,1,1,0,5419.31,0,2016-05-09 00:00:00
9204,15774401.0,773,2,1,51,4,0.0,2,0,0,123587.83,1,2019-02-25 00:00:00
9205,15737971.0,646,1,2,30,4,0.0,2,1,0,13935.32,0,2019-07-18 00:00:00
9206,15758750.0,564,1,1,31,4,110527.17,1,1,1,87060.77,0,2019-09-14 00:00:00
9207,15611767.0,624,3,2,52,7,133723.43,1,0,0,4859.59,1,2016-07-19 00:00:00
9208,15643770.0,682,1,2,52,3,112670.48,1,1,0,21085.17,1,2019-12-13 00:00:00
9209,15744717.0,726,1,2,44,7,0.0,2,1,1,26733.86,0,2016-01-10 00:00:00
9210,15570681.0,560,1,1,24,7,116084.32,1,1,0,89734.7,0,2016-08-30 00:00:00
9211,15792650.0,382,2,1,36,6,0.0,1,1,1,179540.73,1,2017-07-13 00:00:00
9212,15605531.0,457,2,2,38,7,0.0,2,1,0,173219.09,0,2016-07-27 00:00:00
9213,15605339.0,673,1,2,37,7,0.0,2,1,1,37411.35,0,2016-09-22 00:00:00
9214,15672216.0,584,1,2,40,6,82441.75,1,0,0,80852.11,0,2016-10-03 00:00:00
9215,15812893.0,629,1,2,39,6,0.0,2,1,1,43174.49,1,2017-05-04 00:00:00
9216,15624180.0,584,3,2,37,6,134171.8,4,1,1,70927.11,1,2017-06-17 00:00:00
9217,15701364.0,724,1,1,30,6,0.0,2,1,1,54265.55,0,2017-06-23 00:00:00
9218,15762588.0,644,1,1,31,5,0.0,2,1,1,41872.17,0,2017-12-10 00:00:00
9219,15806318.0,676,3,2,48,5,124442.38,1,1,0,15068.53,1,2017-12-10 00:00:00
9220,15712596.0,499,1,1,31,5,0.0,1,1,0,25950.49,0,2017-12-16 00:00:00
9221,15600399.0,598,1,1,60,5,0.0,1,1,0,197727.14,1,2018-08-12 00:00:00
9222,15576216.0,655,3,2,37,5,108862.76,1,1,0,79555.08,1,2018-08-29 00:00:00
9223,15620750.0,559,1,1,28,5,141099.43,1,1,1,15607.27,0,2018-09-22 00:00:00
9224,15623489.0,543,1,2,67,4,128843.67,1,1,1,134612.48,0,2018-09-30 00:00:00
9225,15667944.0,679,1,1,39,4,86843.61,1,0,1,159830.58,0,2018-11-26 00:00:00
9226,15584928.0,594,3,2,32,4,120074.97,2,1,1,162961.79,0,2018-12-14 00:00:00
9227,15779913.0,586,1,1,27,4,130231.8,2,1,1,192427.16,0,2019-01-28 00:00:00
9228,15644977.0,776,1,2,31,4,0.0,2,1,0,92647.94,0,2019-03-18 00:00:00
9229,15749679.0,699,1,1,39,4,109724.38,1,1,1,180022.39,0,2019-07-25 00:00:00
9230,15629010.0,847,3,2,35,3,111743.43,1,1,1,183584.14,0,2019-10-11 00:00:00
9231,15768465.0,582,3,1,35,3,121309.17,2,1,1,28750.67,0,2019-12-26 00:00:00
9232,15767781.0,648,1,1,38,4,82697.28,1,1,0,74846.67,0,2019-01-05 00:00:00
9233,15635364.0,618,1,2,49,3,44301.43,3,1,1,89729.3,1,2019-11-27 00:00:00
9234,15722004.0,543,1,2,31,5,138317.94,1,0,0,61843.73,0,2018-07-20 00:00:00
9235,15766044.0,642,3,1,49,6,120688.61,1,1,0,24770.22,1,2016-12-13 00:00:00
9236,15586680.0,462,1,1,27,6,176913.52,1,1,0,80587.27,0,2017-03-17 00:00:00
9237,15635388.0,640,2,1,47,6,89047.14,1,1,0,116286.25,0,2017-05-24 00:00:00
9238,15655175.0,740,3,1,40,4,114318.78,2,1,0,129333.69,1,2019-05-11 00:00:00
9239,15639133.0,773,1,2,50,4,0.0,2,1,0,129372.94,0,2018-12-30 00:00:00
9240,15799653.0,583,3,2,32,4,94753.55,2,1,1,18149.03,0,2018-09-30 00:00:00
9241,15723872.0,589,2,2,46,4,0.0,2,0,1,168369.37,0,2019-06-08 00:00:00
9242,15775627.0,509,1,1,35,6,0.0,2,0,1,67431.28,0,2016-11-27 00:00:00
9243,15630704.0,612,3,1,32,6,106520.73,2,1,0,177092.16,0,2017-08-06 00:00:00
9244,15815534.0,505,2,1,37,6,134006.39,1,1,1,93736.69,0,2017-09-08 00:00:00
9245,15697249.0,546,3,2,25,4,132837.7,1,1,0,131647.31,0,2018-11-22 00:00:00
9246,15681316.0,681,1,2,41,4,120549.29,2,1,0,175722.31,0,2019-09-13 00:00:00
9247,15682523.0,762,1,1,20,5,139432.55,1,1,1,85606.83,0,2018-01-05 00:00:00
9248,15650244.0,786,2,1,29,5,80895.44,2,1,0,64945.57,0,2017-10-02 00:00:00
9249,15648638.0,629,2,1,34,3,0.0,2,1,0,190347.72,0,2019-12-26 00:00:00
9250,15795747.0,787,2,2,39,4,171646.76,1,0,1,100791.36,0,2019-07-10 00:00:00
9251,15607330.0,713,2,1,42,5,109121.71,1,0,1,167873.49,0,2018-07-24 00:00:00
9252,15624013.0,541,1,2,39,4,109844.81,1,1,0,25289.23,0,2018-12-06 00:00:00
9253,15800805.0,451,1,2,31,5,140931.82,1,0,1,20388.77,0,2018-05-27 00:00:00
9254,15667321.0,644,2,1,49,4,0.0,2,1,1,145089.64,0,2018-10-19 00:00:00
9255,15601116.0,686,1,1,32,7,0.0,2,1,1,179093.26,0,2016-08-29 00:00:00
9256,15622033.0,847,3,2,41,6,101543.51,4,1,0,16025.17,1,2016-10-31 00:00:00
9257,15758451.0,765,3,1,37,4,102708.77,1,1,0,9087.81,0,2018-11-19 00:00:00
9258,15688689.0,678,3,2,37,6,149000.91,2,1,1,21472.42,0,2017-07-24 00:00:00
9259,15652674.0,539,1,1,20,5,83459.86,1,1,1,146752.67,0,2018-07-26 00:00:00
9260,15806327.0,800,1,2,40,5,75893.11,2,1,0,132562.23,0,2018-09-14 00:00:00
9261,15649618.0,799,3,2,39,4,167395.6,2,0,1,139537.43,0,2019-04-04 00:00:00
9262,15677117.0,629,1,2,61,4,0.0,2,1,1,133672.61,0,2019-09-10 00:00:00
9263,15751445.0,734,3,2,52,7,71283.09,2,0,1,38984.37,0,2016-04-06 00:00:00
9264,15749669.0,542,1,2,31,7,0.0,2,1,1,115217.59,0,2016-04-29 00:00:00
9265,15656351.0,414,2,1,60,7,0.0,2,1,1,93844.82,0,2016-06-21 00:00:00
9266,15667438.0,675,1,2,38,5,104016.88,1,0,0,22068.83,1,2017-12-01 00:00:00
9267,15682273.0,683,1,2,38,4,127616.56,1,1,0,123846.07,0,2018-09-24 00:00:00
9268,15580912.0,748,1,1,32,4,154737.88,2,1,1,172638.13,0,2019-06-04 00:00:00
9269,15785183.0,596,2,1,29,4,0.0,2,1,1,1591.19,0,2019-06-25 00:00:00
9270,15705383.0,642,1,1,35,6,125476.31,1,1,1,91775.51,0,2017-08-10 00:00:00
9271,15712903.0,499,1,2,21,3,176511.08,1,1,1,153920.22,0,2019-10-25 00:00:00
9272,15774285.0,649,2,2,47,4,110783.28,1,1,1,71420.16,0,2018-11-27 00:00:00
9273,15583138.0,739,1,1,42,6,141642.92,2,1,0,172149.76,0,2017-06-20 00:00:00
9274,15740160.0,616,1,1,31,4,0.0,2,1,1,54706.75,0,2019-09-05 00:00:00
9275,15793425.0,560,2,2,33,6,0.0,1,0,1,183358.21,0,2016-10-09 00:00:00
9276,15749265.0,427,3,1,42,6,75681.52,1,1,1,57098.0,0,2016-10-01 00:00:00
9277,15623989.0,435,1,1,54,6,0.0,1,1,0,156910.46,1,2016-12-19 00:00:00
9278,15604832.0,633,1,1,29,6,0.0,1,1,1,130224.73,0,2017-04-22 00:00:00
9279,15584580.0,443,1,1,35,6,161111.45,1,0,0,13946.66,0,2017-08-12 00:00:00
9280,15573854.0,727,1,1,62,6,0.0,2,0,1,38652.96,0,2017-09-10 00:00:00
9281,15614847.0,674,1,2,45,5,72494.69,1,0,1,140041.78,0,2017-12-18 00:00:00
9282,15679966.0,661,1,2,31,4,133964.3,1,1,1,166187.1,0,2018-10-07 00:00:00
9283,15799435.0,619,2,1,34,4,0.0,1,1,0,139919.38,0,2019-05-14 00:00:00
9284,15752186.0,562,1,2,27,3,0.0,2,1,0,28137.03,0,2019-11-02 00:00:00
9285,15705544.0,633,1,1,61,6,157201.48,1,0,1,50368.63,0,2017-06-20 00:00:00
9286,15713632.0,551,2,2,48,7,95679.29,1,0,0,94978.1,0,2016-04-02 00:00:00
9287,15586523.0,720,3,2,29,5,106230.92,1,1,1,69903.93,1,2018-04-15 00:00:00
9288,15609176.0,688,1,2,32,3,0.0,2,0,1,177607.77,0,2019-11-26 00:00:00
9289,15769308.0,635,3,2,36,7,81231.85,2,1,0,196731.08,0,2016-07-24 00:00:00
9290,15676810.0,561,1,2,31,6,81480.27,2,1,1,65234.6,0,2016-11-30 00:00:00
9291,15634591.0,850,1,1,33,6,73059.38,1,1,1,186281.0,0,2017-06-02 00:00:00
9292,15679804.0,636,1,1,36,6,117559.05,2,1,1,111573.3,0,2017-09-12 00:00:00
9293,15677764.0,461,3,2,74,6,186445.31,2,1,1,196767.83,0,2017-09-12 00:00:00
9294,15571917.0,771,3,2,38,4,137657.71,2,1,0,72985.61,0,2018-12-20 00:00:00
9295,15574608.0,713,1,1,36,7,133889.35,1,1,1,143265.65,0,2016-07-04 00:00:00
9296,15740868.0,658,3,2,45,6,134562.8,1,1,1,159268.67,0,2017-09-17 00:00:00
9297,15702442.0,586,3,2,56,4,100781.75,2,1,1,54448.41,0,2019-03-30 00:00:00
9298,15699797.0,737,1,1,30,5,174356.13,1,0,0,31928.5,0,2017-10-28 00:00:00
9299,15648047.0,742,3,1,27,5,190125.43,2,0,0,21793.59,0,2017-12-03 00:00:00
9300,15766826.0,824,1,1,26,7,146266.0,1,1,0,21903.62,1,2016-03-25 00:00:00
9301,15591628.0,701,3,1,41,7,164046.1,1,1,0,49405.93,0,2016-09-18 00:00:00
9302,15583857.0,623,2,2,43,3,123536.52,2,0,0,154908.52,0,2019-12-31 00:00:00
9303,15752534.0,744,1,1,36,5,0.0,2,1,1,182867.84,0,2018-05-05 00:00:00
9304,15741403.0,698,2,2,38,5,171848.38,1,0,0,16957.45,0,2018-09-16 00:00:00
9305,15783589.0,616,1,1,40,4,0.0,2,0,0,93717.55,0,2019-01-23 00:00:00
9306,15598046.0,662,1,2,39,5,139562.05,2,1,0,61636.22,0,2017-11-24 00:00:00
9307,15643330.0,594,1,1,37,5,0.0,2,0,1,95864.5,0,2018-03-12 00:00:00
9308,15680405.0,685,1,1,40,3,168001.34,2,1,1,167400.29,0,2019-12-20 00:00:00
9309,15728683.0,742,1,1,27,7,0.0,2,0,1,131534.96,0,2016-08-14 00:00:00
9310,15621644.0,678,3,1,83,5,123356.63,1,0,1,92934.41,0,2018-03-31 00:00:00
9311,15733032.0,651,2,1,47,5,0.0,2,1,1,119808.64,0,2018-05-09 00:00:00
9312,15608381.0,585,3,1,50,5,125845.66,1,1,0,9439.31,1,2018-05-12 00:00:00
9313,15658946.0,579,3,1,40,4,45408.85,2,1,0,18732.91,0,2019-09-17 00:00:00
9314,15757912.0,722,3,2,37,6,125977.81,1,0,0,160162.42,0,2016-09-30 00:00:00
9315,15645371.0,613,3,2,51,4,147262.11,1,1,1,53630.9,1,2019-01-18 00:00:00
9316,15653110.0,694,1,1,42,7,133767.19,1,1,0,36405.21,0,2016-07-27 00:00:00
9317,15766355.0,550,3,1,49,4,108806.96,3,1,0,61446.92,1,2019-09-08 00:00:00
9318,15585249.0,741,1,1,42,4,106036.52,1,1,0,194686.78,1,2019-08-30 00:00:00
9319,15611786.0,668,2,2,69,6,0.0,1,0,1,134483.07,0,2016-12-09 00:00:00
9320,15575486.0,529,1,2,27,7,0.0,2,1,1,37769.98,0,2016-01-27 00:00:00
9321,15780215.0,636,1,1,31,7,0.0,2,1,1,2382.61,0,2016-03-05 00:00:00
9322,15686099.0,563,2,1,61,5,82182.1,1,1,0,106826.92,1,2018-05-31 00:00:00
9323,15739042.0,767,1,2,35,4,0.0,2,1,0,39511.61,0,2019-07-11 00:00:00
9324,15815316.0,644,1,1,50,4,76817.0,4,1,0,196371.13,1,2019-06-21 00:00:00
9325,15778489.0,780,3,1,71,6,142550.25,2,1,1,122506.78,0,2016-11-08 00:00:00
9326,15786389.0,635,2,2,41,6,0.0,2,1,1,61994.2,0,2016-11-30 00:00:00
9327,15601787.0,641,3,1,35,6,103711.56,1,0,1,192464.21,1,2017-06-05 00:00:00
9328,15624715.0,593,2,2,40,6,0.0,1,1,1,5194.95,0,2017-06-19 00:00:00
9329,15763093.0,540,3,2,35,6,128369.75,2,1,0,198256.15,0,2017-07-02 00:00:00
9330,15572073.0,663,2,1,35,4,0.0,2,1,1,62634.94,0,2019-01-04 00:00:00
9331,15780256.0,630,1,1,34,4,0.0,2,1,1,114006.35,0,2019-05-16 00:00:00
9332,15659305.0,605,3,1,19,7,166133.28,1,1,1,107994.99,0,2016-09-21 00:00:00
9333,15638882.0,710,3,2,62,5,148214.36,1,1,0,48571.14,1,2018-01-04 00:00:00
9334,15714680.0,755,1,2,78,7,121206.96,1,1,1,76016.49,0,2016-09-14 00:00:00
9335,15777217.0,641,2,1,25,6,0.0,2,1,1,180808.39,0,2016-11-22 00:00:00
9336,15739123.0,737,3,1,50,3,127552.85,2,1,0,4225.11,0,2019-10-14 00:00:00
9337,15594450.0,695,1,1,49,3,159458.53,1,1,0,135841.35,0,2019-11-28 00:00:00
9338,15797751.0,466,3,2,47,3,102085.72,1,1,1,183536.24,1,2019-12-25 00:00:00
9339,15691543.0,558,3,1,58,4,142537.18,1,1,1,88791.83,0,2018-12-11 00:00:00
9340,15722845.0,665,2,1,29,6,182781.74,2,1,1,63732.9,0,2017-04-04 00:00:00
9341,15605804.0,737,1,1,45,6,0.0,2,1,0,1364.54,0,2017-05-02 00:00:00
9342,15702061.0,654,1,1,29,5,0.0,2,1,1,149184.15,0,2018-04-24 00:00:00
9343,15694321.0,619,1,2,28,5,0.0,2,1,0,53394.12,0,2018-07-21 00:00:00
9344,15798749.0,845,3,2,43,3,152063.59,2,1,0,97910.06,0,2019-11-18 00:00:00
9345,15720050.0,727,1,2,28,6,110997.76,1,1,0,101433.76,0,2017-02-11 00:00:00
9346,15758048.0,582,1,1,50,5,148942.0,1,1,1,116944.3,0,2018-02-23 00:00:00
9347,15805681.0,716,1,1,41,4,0.0,1,1,1,113267.48,0,2019-09-22 00:00:00
9348,15802809.0,660,2,2,36,6,84438.57,1,1,1,181449.51,0,2017-06-23 00:00:00
9349,15807239.0,664,1,2,34,7,93920.47,1,0,0,179913.98,0,2016-05-11 00:00:00
9350,15749093.0,801,1,1,43,4,158713.08,2,0,0,98586.14,0,2019-03-25 00:00:00
9351,15689344.0,615,2,1,42,4,0.0,3,0,1,120321.09,0,2019-04-05 00:00:00
9352,15606076.0,718,3,1,63,3,123204.88,1,1,1,100538.8,0,2019-11-10 00:00:00
9353,15610090.0,667,1,1,40,6,72945.29,2,1,0,98931.5,0,2017-08-23 00:00:00
9354,15693926.0,670,2,1,37,6,178742.71,1,1,1,194493.57,0,2016-11-05 00:00:00
9355,15791501.0,590,1,1,43,6,0.0,2,1,1,143628.31,0,2017-02-11 00:00:00
9356,15621870.0,739,2,2,40,6,0.0,1,1,0,167030.51,0,2017-07-21 00:00:00
9357,15734711.0,373,1,1,42,5,0.0,1,1,0,77786.37,1,2017-10-30 00:00:00
9358,15814405.0,418,1,2,46,5,0.0,1,1,1,81014.5,1,2017-12-14 00:00:00
9359,15729359.0,837,1,2,29,5,0.0,2,1,1,41866.26,0,2018-08-29 00:00:00
9360,15606944.0,645,3,1,43,4,140121.17,1,1,0,11302.7,1,2018-10-01 00:00:00
9361,15671934.0,552,3,1,39,4,132906.88,1,0,1,149384.43,0,2018-12-19 00:00:00
9362,15641773.0,580,3,1,45,4,179334.83,2,1,1,169303.65,0,2019-05-02 00:00:00
9363,15701972.0,684,1,1,35,4,137179.39,1,1,1,37264.11,0,2019-08-16 00:00:00
9364,15749114.0,634,2,1,35,3,0.0,2,1,1,19515.48,0,2019-12-12 00:00:00
9365,15780362.0,607,1,2,49,3,119960.29,2,1,0,103068.22,0,2019-12-24 00:00:00
9366,15753229.0,802,1,1,29,6,127414.55,1,1,1,134459.12,0,2016-11-30 00:00:00
9367,15656009.0,736,1,2,36,5,0.0,1,1,0,70496.66,0,2018-05-06 00:00:00
9368,15785024.0,629,1,2,40,6,137409.19,1,1,0,175877.7,1,2017-06-05 00:00:00
9369,15670492.0,737,1,1,28,5,0.0,2,1,0,106390.01,0,2018-07-13 00:00:00
9370,15795458.0,718,2,2,39,4,0.0,1,1,1,52138.49,0,2019-02-20 00:00:00
9371,15732438.0,561,1,1,43,4,0.0,4,0,0,18522.91,1,2019-04-03 00:00:00
9372,15781987.0,641,1,1,31,7,112494.99,1,1,1,32231.6,0,2016-09-13 00:00:00
9373,15775826.0,677,1,1,30,3,78133.15,1,0,1,174225.88,0,2019-11-12 00:00:00
9374,15807457.0,641,2,2,36,7,0.0,2,1,0,102021.39,0,2016-08-06 00:00:00
9375,15632538.0,658,2,2,32,6,145553.07,1,1,1,31484.76,0,2017-02-13 00:00:00
9376,15641389.0,659,3,1,48,3,123593.22,2,1,0,82469.06,1,2019-11-11 00:00:00
9377,15657306.0,567,1,2,47,7,0.0,1,0,0,110900.43,1,2016-09-19 00:00:00
9378,15709447.0,584,1,2,26,4,146286.22,1,1,0,105105.35,0,2019-01-30 00:00:00
9379,15762682.0,709,2,2,35,7,111827.27,2,1,0,12674.68,0,2016-01-15 00:00:00
9380,15626042.0,690,2,2,26,6,0.0,2,1,1,93255.85,0,2016-11-08 00:00:00
9381,15597109.0,627,1,1,70,6,94416.78,1,0,1,145299.5,0,2017-08-17 00:00:00
9382,15756148.0,765,2,1,45,3,91549.78,1,1,1,47139.44,0,2019-09-26 00:00:00
9383,15665634.0,645,1,2,38,3,59568.57,1,1,1,167723.25,0,2019-11-02 00:00:00
9384,15739997.0,716,1,2,23,4,94464.81,2,0,1,185900.88,0,2019-09-08 00:00:00
9385,15686242.0,771,1,2,57,5,0.0,1,0,0,85876.67,1,2017-12-27 00:00:00
9386,15759244.0,687,3,1,44,5,95368.14,2,1,1,1787.85,0,2018-05-31 00:00:00
9387,15672027.0,717,3,2,33,7,102185.42,2,1,0,23231.93,0,2016-07-06 00:00:00
9388,15594576.0,524,1,1,32,4,144875.71,1,0,0,187740.04,0,2019-05-21 00:00:00
9389,15707138.0,679,2,1,39,3,0.0,2,1,1,100060.54,0,2019-11-04 00:00:00
9390,15756954.0,538,1,2,32,4,0.0,1,1,1,80130.54,0,2019-09-08 00:00:00
9391,15619130.0,752,3,2,37,7,113291.05,2,1,1,132467.54,0,2016-07-14 00:00:00
9392,15639665.0,846,2,1,61,6,0.0,2,1,1,96202.44,0,2017-04-03 00:00:00
9393,15571065.0,532,2,2,39,6,0.0,2,1,0,94977.3,0,2017-04-21 00:00:00
9394,15686060.0,670,3,1,43,5,111677.88,1,1,0,178827.3,1,2018-06-04 00:00:00
9395,15615753.0,597,3,2,35,4,131101.04,1,1,1,192852.67,0,2019-09-03 00:00:00
9396,15800961.0,627,3,1,52,4,76101.81,2,0,1,177238.35,0,2019-09-06 00:00:00
9397,15763065.0,700,2,2,40,3,0.0,2,1,0,199753.97,0,2019-10-01 00:00:00
9398,15672467.0,766,1,2,52,3,92510.9,2,0,1,66193.61,0,2019-11-06 00:00:00
9399,15752915.0,488,1,2,34,3,0.0,2,1,1,181270.84,0,2019-11-25 00:00:00
9400,15744695.0,694,1,1,39,4,77652.4,1,1,1,25407.59,0,2018-12-28 00:00:00
9401,15584897.0,639,1,2,31,7,98360.03,1,0,0,20973.8,0,2016-08-16 00:00:00
9402,15601857.0,705,3,2,46,4,115518.07,1,0,0,76544.9,1,2019-08-24 00:00:00
9403,15674156.0,810,3,1,69,6,27288.43,1,1,1,110509.9,0,2016-11-27 00:00:00
9404,15695465.0,638,1,2,36,4,0.0,1,1,0,164247.51,0,2018-10-21 00:00:00
9405,15792232.0,595,2,2,43,6,0.0,2,0,0,105149.8,0,2016-12-24 00:00:00
9406,15807900.0,575,1,1,36,7,0.0,1,1,1,55868.97,1,2016-01-10 00:00:00
9407,15743760.0,850,1,1,31,7,131996.66,2,1,1,178747.43,0,2016-05-05 00:00:00
9408,15652835.0,419,2,2,27,5,121580.42,1,0,1,134720.51,0,2018-09-02 00:00:00
9409,15767818.0,640,1,1,55,7,132436.34,1,1,0,978.66,0,2016-04-09 00:00:00
9410,15591150.0,570,2,1,34,7,0.0,2,0,1,183387.12,0,2016-09-19 00:00:00
9411,15734659.0,640,3,2,46,6,107978.4,2,1,0,155876.06,0,2016-11-26 00:00:00
9412,15796115.0,689,3,2,40,5,78119.59,4,1,0,119259.34,1,2018-04-24 00:00:00
9413,15724648.0,725,1,1,26,4,98684.15,1,0,0,133720.57,0,2019-01-04 00:00:00
9414,15737732.0,751,1,2,44,6,0.0,2,1,0,170634.49,0,2017-06-28 00:00:00
9415,15632280.0,544,2,2,53,5,0.0,1,1,0,125692.07,1,2018-07-26 00:00:00
9416,15750407.0,768,3,2,43,3,129264.05,2,0,0,19150.14,0,2019-12-14 00:00:00
9417,15795370.0,648,3,1,37,4,131753.41,1,1,0,86894.67,0,2018-10-06 00:00:00
9418,15656829.0,577,2,2,33,5,0.0,2,1,0,57975.8,0,2018-09-20 00:00:00
9419,15643794.0,639,2,2,27,3,0.0,1,1,1,82938.99,0,2019-12-08 00:00:00
9420,15798605.0,686,3,1,26,5,57422.62,1,1,1,79189.4,0,2017-10-15 00:00:00
9421,15637324.0,657,1,2,28,5,0.0,2,0,1,5177.62,0,2017-11-27 00:00:00
9422,15589589.0,613,1,1,34,5,144094.2,1,1,0,44510.26,0,2018-08-20 00:00:00
9423,15778936.0,701,1,1,33,5,147510.34,1,1,0,190611.92,0,2018-09-19 00:00:00
